"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0033728",1.96568863763953,-0.356470069202949,1.25576613543706,-0.283866604731208,0.7765126097304,NA
"FBgn0026751",772.669319233442,0.0309305802634642,0.109039435267189,0.283664164140912,0.776667759935265,0.947540760372645
"FBgn0040850",26.7363586220198,0.108815054860446,0.383616472553221,0.283655845475588,0.776674135540163,0.947540760372645
"FBgn0038376",2200.13015723456,-0.0306238436962316,0.10800972080868,-0.283528588602469,0.7767716698333,0.947540760372645
"FBgn0035936",27.8097462845685,0.0942940869790561,0.332834847137049,0.283305933228288,0.776942329469672,0.947610053953118
"FBgn0035357",89.1445497288381,-0.106667513173383,0.377306331459377,-0.282707986268892,0.777400693739689,0.948030179339989
"FBgn0083962",3461.24031814148,-0.0302750655370689,0.107195959408416,-0.282427301403415,0.77761588322618,0.948054781124498
"FBgn0030399",8.1372651397579,0.203946028484596,0.722276179801682,0.282365712988893,0.777663102801146,0.948054781124498
"FBgn0086058",2.05952075607575,-0.405159415964458,1.43534765808729,-0.282272670096082,0.777734439947888,NA
"FBgn0030673",93.2087510877659,-0.0577312940633796,0.204621694309265,-0.282136721906546,0.777838676489519,0.948054781124498
"FBgn0004587",4177.46004699185,0.0400763140738231,0.14209840624609,0.28203211515559,0.777918885104481,0.948054781124498
"FBgn0034966",60.8040968596563,0.0700362860778224,0.248409498898443,0.281938840456562,0.777990406713964,0.948054781124498
"FBgn0051805",3.4952289824066,-0.261000230099754,0.926170562004702,-0.281805793454304,0.778092428370667,NA
"FBgn0052645",5.09567042102937,-0.240320066068133,0.853446915275608,-0.281587597033525,0.778259751659335,NA
"FBgn0028468",1026.75265216736,-0.0479452427830582,0.170329843489417,-0.281484687596962,0.778338671028835,0.948340324838675
"FBgn0003345",2440.88578663196,-0.034429210412617,0.122395124302234,-0.281295603962132,0.778483681777504,0.948361947149856
"FBgn0037978",339.852289416079,0.044541797283038,0.158419049293788,0.281164402144816,0.778584306725335,0.948361947149856
"FBgn0052627",129.236539635359,-0.0537327341439131,0.19136354878914,-0.280788762979727,0.778872422886808,0.948446355361694
"FBgn0034345",1481.13382584207,-0.0348813305394317,0.124231477557869,-0.280776911175217,0.778881513744705,0.948446355361694
"FBgn0085282",2.7753835285444,-0.316540939791625,1.12810328619579,-0.280595707560671,0.779020508692434,NA
"FBgn0039758",0.992727265797453,0.487281572541675,1.73826235630863,0.280326827980365,0.779226769826218,NA
"FBgn0015239",524.937012223735,-0.0379084824703988,0.135240552363901,-0.280304108551671,0.779244198917354,0.94869896598519
"FBgn0034664",0.467439967820432,-0.889717234149728,3.17427205512742,-0.28029016375977,0.779254896646645,NA
"FBgn0032061",6.40182595460545,0.192203158631616,0.685882254154276,0.280227630132538,0.779302869753033,NA
"FBgn0038564",82.4704133998881,0.0626225958773401,0.223538839766373,0.280141902600858,0.779368637590458,0.94869896598519
"FBgn0250755",150.453939166014,0.0497750972700651,0.177752911968213,0.280024089163536,0.779459023441326,0.94869896598519
"FBgn0053092",2.71364415074285,0.303509414499097,1.08432549029433,0.279906187962725,0.779549479609146,NA
"FBgn0035216",26.0367689919278,-0.130515754362604,0.466551669251491,-0.27974555223861,0.779672727365152,0.94869896598519
"FBgn0004885",7.09055251544797,-0.184449041173516,0.65993104028434,-0.279497447330321,0.779863096733223,0.94869896598519
"FBgn0039120",3905.36642258833,-0.0292753212847926,0.104776835779774,-0.279406426686954,0.779932939622838,0.94869896598519
"FBgn0034856",56.4583752824468,-0.0764623108218393,0.273840846411716,-0.279221715181523,0.780074679800772,0.94869896598519
"FBgn0051790",42.2183471127586,0.0782101056226686,0.280110708027848,0.279211409564868,0.780082588131734,0.94869896598519
"FBgn0025640",358.409047320849,0.0382392802107015,0.137005053906489,0.27910853738871,0.780161531497861,0.94869896598519
"FBgn0030178",94.5214598880011,-0.0567293990203675,0.203315976156369,-0.279020862466495,0.780228814390078,0.94869896598519
"FBgn0040737",2.61431537976394,-0.314992804520416,1.13063106760018,-0.278599105886065,0.780552498949935,NA
"FBgn0039836",51.0909225503512,0.0809924162187767,0.290812640957574,0.278503767759506,0.7806256731569,0.948891469978293
"FBgn0035895",4160.53161418231,0.0348819695539305,0.125284567402054,0.278421918016365,0.780688496269155,0.948891469978293
"FBgn0033491",239.028172674579,-0.0528376927180113,0.189922949309913,-0.27820594040898,0.780854275017289,0.948891469978293
"FBgn0004811",734.900852484331,-0.0283654958113352,0.101986512106659,-0.278129874484483,0.780912663598683,0.948891469978293
"FBgn0086712",850.079679243898,-0.036319937358647,0.130613481402454,-0.278071887899043,0.780957175219429,0.948891469978293
"FBgn0037181",0.965147580066745,0.530953238151947,1.90946807288456,0.278063428078091,0.780963669201063,NA
"FBgn0032000",418.621384403731,-0.040865024630518,0.147063408055294,-0.277873504843254,0.781109463304384,0.948898408273649
"FBgn0260645",31.5056068825047,-0.101999076203512,0.367210369485677,-0.277767418023555,0.781190903939811,0.948898408273649
"FBgn0085348",105.728603628097,0.091052790757156,0.328017654415928,0.277585030962085,0.781330924286207,0.948929998954341
"FBgn0026634",333.411779066519,-0.0433819376049315,0.156455166832573,-0.27728031284103,0.781564875207683,0.948973597828139
"FBgn0014868",3847.24048133433,0.0375761927092033,0.135664304620959,0.276979215823865,0.78179606540106,0.948973597828139
"FBgn0039924",359.902185952246,-0.0744452951794036,0.268819103668486,-0.276934541345734,0.781830369281169,0.948973597828139
"FBgn0013717",366.377774608792,-0.035112095871586,0.126899535520965,-0.276692075565439,0.782016557190594,0.948973597828139
"FBgn0050178",6.61591886720098,-0.196006190783971,0.709397401907712,-0.276299561087862,0.782317993001617,0.948973597828139
"FBgn0083005",2.71138833732073,0.353004394081,1.27774243847894,0.276271949221024,0.782339199069811,NA
"FBgn0003013",11510.5358492122,-0.0420891595321937,0.15247881284441,-0.276032838576345,0.782522844146921,0.948973597828139
"FBgn0032249",99.8840457274874,0.0568330548918725,0.205910915390589,0.276007975507596,0.782541940522074,0.948973597828139
"FBgn0029105",0.887769385372463,0.523438962773051,1.89673276095746,0.275968746650858,0.782572070977754,NA
"FBgn0034092",0.887769385372463,0.523438962773051,1.89673276095746,0.275968746650858,0.782572070977754,NA
"FBgn0004463",667.857562300097,0.0357788821187793,0.12974669818883,0.275759480728423,0.782732807085904,0.948973597828139
"FBgn0035057",4.86087300915378,0.22921183158885,0.8312292465365,0.275750441342039,0.782739750402405,NA
"FBgn0035397",2853.94529300896,-0.041657365791522,0.151084850160366,-0.275721660691363,0.782761857457048,0.948973597828139
"FBgn0040069",0.548316855957317,0.723742460282896,2.62493003543268,0.275718762219732,0.782764083846969,NA
"FBgn0010263",13.3157583919665,-0.138688078794015,0.503030540648528,-0.275705086643869,0.782774588429283,0.948973597828139
"FBgn0052221",162.055956793277,0.0497693590748544,0.180585256842734,0.275600344928473,0.782855044707042,0.948973597828139
"FBgn0035477",142.127475455791,-0.0485913140951395,0.176316509720053,-0.275591401918575,0.782861914296287,0.948973597828139
"FBgn0020439",4.67958599225769,-0.230936980486733,0.838006739072204,-0.275578906134352,0.782871512983918,NA
"FBgn0021764",630.380449797689,0.0347423398165398,0.126101279097784,0.275511398973194,0.78292336945678,0.948973597828139
"FBgn0034958",889.18858060938,-0.0426743233718299,0.154949881726512,-0.275407266506666,0.78300336200877,0.948973597828139
"FBgn0030855",782.010153237163,-0.0275837978772362,0.100272960812922,-0.275087098791258,0.783249323038284,0.948973597828139
"FBgn0032827",1.0264813954815,-0.484348531715228,1.76086375482459,-0.275063036755774,0.783267808985032,NA
"FBgn0031690",9.24191061649581,0.177296434842482,0.644688916408968,0.275010831316993,0.783307916858882,0.948973597828139
"FBgn0005592",45.8972267676928,0.0808358713351588,0.293962455690505,0.274987059640929,0.783326180115894,0.948973597828139
"FBgn0020224",976.260144854934,0.0272098387431877,0.0989930866069974,0.274866050507252,0.783419150628036,0.948973597828139
"FBgn0003277",10682.4274338705,-0.029981724372606,0.109202796094097,-0.274550885553988,0.783661304276391,0.949128788633935
"FBgn0003719",1.27927158672658,0.437219001521498,1.59271054663281,0.274512529879226,0.783690775882876,NA
"FBgn0034035",443.925902353852,0.033163460102542,0.121007603498241,0.274060960995927,0.784037774209249,0.949364958817225
"FBgn0052425",929.967973241919,-0.0294758928851408,0.107576154472861,-0.27400024689093,0.784084431924739,0.949364958817225
"FBgn0040285",2327.66613670739,0.0381150486820928,0.139484719462295,0.27325608732644,0.784656368395054,0.949479496852509
"FBgn0039339",212.033389570185,-0.0431114975837682,0.157770524730001,-0.273254447607033,0.784657628757785,0.949479496852509
"FBgn0032115",3.74826431445725,-0.248871791000836,0.910942100310594,-0.273202644730088,0.784697447090022,NA
"FBgn0035440",1144.65342461863,0.0395093707442803,0.144630955856728,0.273173682011882,0.784719709557436,0.949479496852509
"FBgn0065064",24.4690737518305,0.139274147139435,0.509957989726119,0.273109059854586,0.78476938262505,0.949479496852509
"FBgn0038892",0.406043318986989,-0.892544945137607,3.27007593906611,-0.272943185959316,0.784896888806707,NA
"FBgn0040362",0.406043318986989,-0.892544945137607,3.27007593906611,-0.272943185959316,0.784896888806707,NA
"FBgn0053678",0.406043318986989,-0.892544945137607,3.27007593906611,-0.272943185959316,0.784896888806707,NA
"FBgn0028402",333.088650120261,0.0342920203053484,0.125652280819252,0.27291204012983,0.784920831046581,0.949479496852509
"FBgn0030776",0.581550346791061,-0.721549378029165,2.64601598140202,-0.272692751329054,0.785089407210324,NA
"FBgn0067708",0.581550346791061,-0.721549378029165,2.64601598140202,-0.272692751329054,0.785089407210324,NA
"FBgn0002542",1267.52679594474,0.0258016857573749,0.09462747312679,0.272665906684453,0.785110044466281,0.949479496852509
"FBgn0003090",5.74775872855557,-0.226990385726566,0.832798350872439,-0.272563442865576,0.785188816577541,NA
"FBgn0004373",3518.60633596646,0.0297900474060621,0.109399271944105,0.272305719011389,0.785386959187438,0.949479496852509
"FBgn0023000",403.408009192701,0.0484208502883552,0.177902126356425,0.272176905807997,0.785485998245663,0.949479496852509
"FBgn0052181",43.2431537157479,-0.109161360597115,0.401084510739729,-0.272165485512733,0.785494778998305,0.949479496852509
"FBgn0003520",2107.58076531798,0.0395653743756197,0.145390022599949,0.272132665420148,0.785520013621664,0.949479496852509
"FBgn0039158",101.801297132122,-0.0616156860918972,0.226445820381171,-0.27209902125012,0.785545882093383,0.949479496852509
"FBgn0053286",1.62024394625502,0.372390857215069,1.36863772599045,0.272088698231359,0.78555381934718,NA
"FBgn0035337",250.510410243311,-0.0548104475917907,0.201524494740368,-0.2719790845396,0.7856381014652,0.949479496852509
"FBgn0034854",2333.59169667544,-0.0270018330794738,0.0992904525235542,-0.271947930472653,0.785662056328635,0.949479496852509
"FBgn0036988",173.062127491152,0.0603955845837427,0.222272106930162,0.271719134793278,0.785837987225428,0.949554234564059
"FBgn0053927",0.664343895987187,-0.61615162107316,2.26786109829978,-0.271688429919755,0.785861598363746,NA
"FBgn0261402",0.664343895987187,-0.61615162107316,2.26786109829978,-0.271688429919755,0.785861598363746,NA
"FBgn0053306",2.80786301414004,0.315886086247995,1.16366727661221,0.271457393876052,0.786039264553956,NA
"FBgn0023179",3.5467152272868,-0.262881403782348,0.96855418463941,-0.271416310983384,0.786070858371779,NA
"FBgn0004625",1286.6434918804,0.0352009056452606,0.129697415525158,0.271407918983803,0.786077312082045,0.949575270703644
"FBgn0039923",875.764111245091,-0.119432479033583,0.440192452733146,-0.271318779529338,0.786145864018946,0.949575270703644
"FBgn0039977",354.825448736658,-0.132934393270612,0.490260614854745,-0.2711504641465,0.78627531004856,0.949575270703644
"FBgn0020269",6.34559001941261,-0.185625396033237,0.6847642262006,-0.271079283833467,0.786330054350414,NA
"FBgn0036919",886.674365709115,-0.051342036169895,0.189543292649382,-0.270872345057694,0.786489215575065,0.949575270703644
"FBgn0032974",2294.59993953855,0.0274725725081456,0.101462874742924,0.270764775566951,0.786571953192503,0.949575270703644
"FBgn0039183",963.886348111709,-0.0357567723970994,0.132131760922152,-0.27061451499285,0.786687530906493,0.949575270703644
"FBgn0034489",1.48094846387699,0.393782767453482,1.45541124413554,0.270564604361962,0.786725922300355,NA
"FBgn0033244",709.281098015565,-0.0437182365201339,0.16159032255585,-0.270549843757033,0.786737276297397,0.949575270703644
"FBgn0026170",4263.22458999084,-0.0456474111654931,0.168745902593781,-0.27050974550404,0.786768120482078,0.949575270703644
"FBgn0051907",2.26072285237871,-0.380717393934521,1.40785919745383,-0.270422919154886,0.786834909773917,NA
"FBgn0037082",281.201486476033,0.0599397811401231,0.222197237960098,0.269759343952274,0.78734540240884,0.950032304849085
"FBgn0021761",2186.12112228082,-0.0326935081250194,0.121212426352418,-0.269720763034352,0.787375085768231,0.950032304849085
"FBgn0000003",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0003357",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0003861",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0003863",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0004841",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0011281",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0011812",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0011845",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0011878",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0011894",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0014368",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0019929",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0020638",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0025115",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0025573",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0025613",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0025679",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0028669",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0028855",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0029768",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0030191",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0030258",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0030260",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0030278",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0030493",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0030538",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0030868",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0030899",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0031619",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0031725",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0031731",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0031934",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0032065",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0032087",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0032125",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0032269",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0032494",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0032627",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0032851",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0032868",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0033076",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0033330",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0033440",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0033588",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0033603",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0033651",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0033937",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0034204",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0034352",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0034481",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0034506",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0034661",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0034821",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0034867",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0035000",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0035012",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0035279",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0035332",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0035495",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0035875",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0035956",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0035971",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0036044",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0036131",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0036177",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0036219",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0036783",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0036904",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0036960",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0037164",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0037420",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0037731",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0038162",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0038631",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0038731",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0038752",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0039007",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0039027",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0039195",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0039523",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0039669",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0039792",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0040097",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0040296",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0040573",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0040797",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0042198",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0043022",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0044051",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0046698",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0046831",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0050042",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0050379",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0050382",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0050469",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0050470",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0051077",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0051080",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0051103",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0051146",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0051164",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0051524",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0051578",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0051643",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0051870",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0051960",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0052204",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0052212",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0052282",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0052303",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0052330",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0052373",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0052379",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0052601",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0052733",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0052797",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0052826",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0052987",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0053060",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0053441",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0053453",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0053470",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0053665",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0053801",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0053965",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0054032",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0065048",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0067339",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0067684",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0082926",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0085191",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0085312",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0085319",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0259194",0.187656398367841,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0259998",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0261401",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0261568",0.171568715207063,1.02601368333522,3.80551160374507,0.269612548895004,0.787458345134478,NA
"FBgn0029833",496.877934050281,0.0438692810476106,0.162810845581289,0.269449377840786,0.787583892642782,0.950072263093021
"FBgn0085212",62.1850856447858,-0.0953208623364532,0.35403375392938,-0.269242300426154,0.787743230647586,0.950072263093021
"FBgn0021800",449.416697197339,0.047397761727814,0.176047596763905,0.269232654117844,0.787750653322713,0.950072263093021
"FBgn0034057",1041.63945236495,-0.0502599375143859,0.186880261395933,-0.268941926445098,0.787974372514136,0.950204390384693
"FBgn0030769",1.23716735182964,-0.425242997323395,1.58327920867625,-0.268583705889078,0.788250052519349,NA
"FBgn0004855",382.556572194426,0.0421355846759485,0.156914353866477,0.268526005669328,0.788294460037106,0.950452671431092
"FBgn0035469",223.516462602178,-0.045579789926827,0.169838792138175,-0.268370902507037,0.788413834681376,0.950458914549985
"FBgn0026239",72.1476720426935,-0.0598174558243064,0.223585537118262,-0.267537232485065,0.789055551167846,0.950908952363186
